time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0706674152185,-0.088243290561,11.8735748982,6.24690302963,0.0397194227725,0.0,-0.203342429208,-0.22892181516,2.804403337,-0.051253768026,0.0641147385644,0.0,435.99235456413044,434.98067096012574,435.0983037447663,434.67406049977774
1.3200000000000007,-0.0836486599389,-0.102689750507,12.0434546097,6.24395499261,0.0437133916191,0.0,-0.229734154676,-0.252908029536,2.85808788844,-0.0452010188852,0.0710641844208,0.0,429.89915483512544,430.4910500276675,429.599809933327,430.11113433220544
1.3800000000000008,-0.0984031812091,-0.118729688996,12.2190474831,6.24068125261,0.0476053503389,0.0,-0.262510877959,-0.282045860949,2.99461864536,-0.0899856229106,0.0480710998522,0.0,457.13581398735045,455.30278839757534,458.54040377268717,454.9661600575984
1.4400000000000008,-0.115480215478,-0.136848021644,12.4085619957,6.23638564085,0.0503726623238,0.0,-0.307064623807,-0.322496853707,3.32157958434,-0.0488952844131,0.0419081451617,0.0,512.1734264837596,511.73586419043414,511.0309838291977,513.9477095555693
1.5000000000000009,-0.134911503601,-0.157134844323,12.6099554954,6.23365937089,0.0530913374667,0.0,-0.340891284742,-0.353996103913,3.39129388925,-0.0392932685509,0.0513695308025,0.0,437.10400068887554,437.8930129399272,439.01704812480796,439.81181472656095
1.560000000000001,-0.156758708777,-0.179670879767,12.8216716932,6.2313964132,0.0558493928288,0.0,-0.387681450574,-0.397457566105,3.66502230772,-0.0347351961669,0.0320606006734,0.0,500.63362139852063,499.2276223545325,499.54217215144007,499.8739342073117
1.620000000000001,-0.1814164136,-0.204813448793,13.0486797641,6.22925388536,0.0578958748942,0.0,-0.434442112286,-0.44084558768,3.90109028962,-0.0377303205803,0.0379163605941,0.0,490.9418656252788,491.3765276231765,490.76553100885286,490.5427284462015
1.680000000000001,-0.20873595887,-0.232430474403,13.2864835984,6.22696483232,0.0603346238581,0.0,-0.476434830912,-0.479939040922,4.02522641292,-0.0390053504021,0.0456100869933,0.0,458.60257250294006,459.21411436998295,460.26970334924334,460.16812844039663
1.740000000000001,-0.238414286591,-0.262242651758,13.5282026424,6.2245802336,0.0626598652789,0.0,-0.513071240059,-0.514007755549,4.03200558697,-0.0412612474121,0.0192600375257,0.0,423.7923706178187,421.5219375636556,424.0629042564344,423.868175205238
1.8000000000000012,-0.270529726546,-0.294331922226,13.773528324,6.22180496315,0.063517966507,0.0,-0.557527397126,-0.555881723176,4.14506635707,-0.0588008901885,0.0018631850467,0.0,457.9616849384493,456.5756217562853,458.06109680260977,456.6627549093621
1.8600000000000012,-0.30533140747,-0.329000660371,14.0256968127,6.21806295002,0.0634180142957,0.0,-0.602506394235,-0.600095047722,4.26007712375,-0.070668965398,-0.0098722197795,0.0,459.3781863292758,458.44663269503604,459.25742560471934,458.3123180827928
1.9200000000000013,-0.342829518259,-0.366402801866,14.2847725499,6.21524950308,0.0634033562272,0.0,-0.647379792551,-0.646961375311,4.37529618795,-0.0204029330714,0.0141882518763,0.0,459.1683370017361,461.0733417120675,457.6608037681836,461.64265343758126
1.9800000000000013,-0.382833834716,-0.406462587408,14.5477513125,6.21367540788,0.0641808753303,0.0,-0.686170388779,-0.688485526569,4.3905662409,-0.0416634673984,0.0103785636473,0.0,429.9865465498905,429.66353472813677,429.74426019642993,427.93788060765513
2.0400000000000014,-0.42521287397,-0.449083065949,14.8121510702,6.21122970022,0.0644057307438,0.0,-0.726504322496,-0.732418274538,4.42258832566,-0.0390172797118,-0.0147969721654,0.0,435.9015706743726,433.79238047289994,435.03938965747767,435.26002109765665
2.1000000000000014,-0.470208377065,-0.494605658918,15.0815095575,6.20922603204,0.0635454409774,0.0,-0.773224057137,-0.785197374382,4.55546276053,-0.0240241874913,-0.0134360070646,0.0,467.77946645551515,467.88556648339903,465.1367941027704,466.3091682556173
2.1600000000000015,-0.517868625276,-0.54319299222,15.3569080165,6.2076866165,0.0636484461064,0.0,-0.815414702799,-0.834509347548,4.62416941376,-0.0291400408922,0.0217223286928,0.0,447.1728144053169,450.028042809641,448.06460438787417,447.64833413899714
